profile_id,age,gender,accent,scenario_id,file,duration,sentence,label,intensity
GMA_025_EN,middle-age,female,African,AL0_1,GMA_025_EN_AL0_1.wav,8.72775,Seriously? You chewed through the charging cord *again*? We need to put something around that right now.,angry,4
GMA_025_EN,middle-age,female,African,AL17_5,GMA_025_EN_AL17_5.wav,4.9196875,Are these people ever going to move? We are seriously stuck here.,angry,3
GMA_025_EN,middle-age,female,African,AL17_6,GMA_025_EN_AL17_6.wav,3.5729375,"Pardon me, but you can't just skip the line like that.",angry,4
GMA_025_EN,middle-age,female,African,AL1_2,GMA_025_EN_AL1_2.wav,3.5729375,"Wait, you submitted this knowing the figures were wrong?",angry,3
GMA_025_EN,middle-age,female,African,AL1_3,GMA_025_EN_AL1_3.wav,4.08375,Hold up. You know I worked on that entire strategy.,angry,4
GMA_025_EN,middle-age,female,African,AL42_7,GMA_025_EN_AL42_7.wav,3.619375,Hold on a second; I wasn't done talking yet.,angry,3
GMA_025_EN,middle-age,female,African,AL6_4,GMA_025_EN_AL6_4.wav,5.337625,"Seriously, we are never going to win this if we keep playing with such carelessness.",angry,4
GMA_025_EN,middle-age,female,African,JH15_9,GMA_025_EN_JH15_9.wav,3.29425,Look at those tiny little fingers! It's perfect.,happy,5
GMA_025_EN,middle-age,female,African,JH16_10,GMA_025_EN_JH16_10.wav,5.5698125,"The sunlight filtering through these trees—it's really beautiful out here, isn't it?",happy,3
GMA_025_EN,middle-age,female,African,JH16_11,GMA_025_EN_JH16_11.wav,3.8515625,I did not realize the cuisine here was going to be so incredible!,happy,3
GMA_025_EN,middle-age,female,African,JH29_12,GMA_025_EN_JH29_12.wav,5.0125625,You are really doing this? Yes! A thousand times yes.,happy,5
GMA_025_EN,middle-age,female,African,JH32_13,GMA_025_EN_JH32_13.wav,5.9878125,"Wait, is that really you? I still can't believe we finally ran into each other.",happy,5
GMA_025_EN,middle-age,female,African,JH42_14,GMA_025_EN_JH42_14.wav,4.0373125,Tell me you can hear that bass drop? This is unreal!,happy,5
GMA_025_EN,middle-age,female,African,JH46_15,GMA_025_EN_JH46_15.wav,5.709125,Seriously? You remembered I even wanted one of these. I love it.,happy,4
GMA_025_EN,middle-age,female,African,JH6_7,GMA_025_EN_JH6_7.wav,2.6905625,"No way, I actually won this?",happy,4
GMA_025_EN,middle-age,female,African,JH6_8,GMA_025_EN_JH6_8.wav,4.08375,"Seriously, we actually did it! I am so proud of the team.",happy,4
GMA_025_EN,middle-age,female,African,JL0_1,GMA_025_EN_JL0_1.wav,6.498625,"Seriously, they are just the sweetest little thing! I can't believe they are finally here.",happy,4
GMA_025_EN,middle-age,female,African,JL11_4,GMA_025_EN_JL11_4.wav,2.7834375,"Oh my goodness, I actually passed it!",happy,3
GMA_025_EN,middle-age,female,African,JL20_5,GMA_025_EN_JL20_5.wav,2.55125,I can't believe we actually got this thing!,happy,4
GMA_025_EN,middle-age,female,African,JL39_6,GMA_025_EN_JL39_6.wav,3.5729375,"Wow, the vibes here are just perfect tonight.",happy,4
GMA_025_EN,middle-age,female,African,JL7_2,GMA_025_EN_JL7_2.wav,4.3159375,"Mmm, I could eat this every day. Seriously wonderful!",happy,3
GMA_025_EN,middle-age,female,African,JL9_3,GMA_025_EN_JL9_3.wav,3.9444375,It makes me laugh just remembering how wild things were back then.,happy,4
GMA_025_EN,middle-age,female,African,NH17_4,GMA_025_EN_NH17_4.wav,15.5079375,"It varies quite a bit depending on the weather that morning. Usually, I just wait for the big bus that pulls up right to the corner. Sometimes I have to walk a little further because of traffic, but it is just part of the everyday rhythm now.",neutral,2
GMA_025_EN,middle-age,female,African,NH24_5,GMA_025_EN_NH24_5.wav,14.347,"Honestly, it was just some basic cooking supplies. I got a bag of rice and a couple of containers of broth, plus some seasoning mix. We were running pretty low on everything, so it was nothing exciting.",neutral,3
GMA_025_EN,middle-age,female,African,NH48_6,GMA_025_EN_NH48_6.wav,16.4831875,"You notice a lot of activity down there. The little market seems quite crowded today; people are moving everywhere. I can just see the colorful laundry hanging out between the buildings, fluttering in the breeze. It's a very lively sight this time of day.",neutral,2
GMA_025_EN,middle-age,female,African,NH6_3,GMA_025_EN_NH6_3.wav,18.6194375,"Honestly, it is a slow start for me. I try to wake up with some music playing; I just stretch a bit before even getting out of bed. The priority, of course, is always getting a cup of coffee going. Without that caffeine kick, I feel like I am running on empty until I've had my first sip.",neutral,2
GMA_025_EN,middle-age,female,African,NL1_1,GMA_025_EN_NL1_1.wav,18.4336875,"Honestly, it's quite full right now. I have a core group study session every Tuesday night, and I also meet with the committee on Friday afternoons. Between those and taking care of the kids, my schedule is pretty set. It keeps me busy, but I actually like having that rhythm.",neutral,3
GMA_025_EN,middle-age,female,African,NL21_2,GMA_025_EN_NL21_2.wav,21.66125,"Oh, I spent most of my time reviewing the policy changes for student enrollment this quarter. Honestly, I was tasked with consolidating all the data sources into one cohesive summary. It kept me digging through mountains of paperwork and talking to department heads. Thankfully, I submitted the final draft just before the deadline.",neutral,2
GMA_025_EN,middle-age,female,African,RH11_11,GMA_025_EN_RH11_11.wav,5.9878125,"No way, I actually passed it? I was so sure I had failed completely.",relieved,5
GMA_025_EN,middle-age,female,African,RH18_12,GMA_025_EN_RH18_12.wav,5.337625,"Oh my goodness, this is incredible! All that waiting finally paid off.",relieved,5
GMA_025_EN,middle-age,female,African,RH21_13,GMA_025_EN_RH21_13.wav,4.548125,"Wow, just in time. I thought we were going to lose it.",relieved,4
GMA_025_EN,middle-age,female,African,RH25_14,GMA_025_EN_RH25_14.wav,4.2695,"Oh, look at that. It was right here in my pocket the whole time.",relieved,4
GMA_025_EN,middle-age,female,African,RH2_10,GMA_025_EN_RH2_10.wav,3.71225,"I can't even believe this. It's all clear, right?",relieved,4
GMA_025_EN,middle-age,female,African,RH49_15,GMA_025_EN_RH49_15.wav,4.362375,You actually look so much better than I remembered when you first got here.,relieved,4
GMA_025_EN,middle-age,female,African,RL0_1,GMA_025_EN_RL0_1.wav,3.990875,Oh my goodness! Look at you; you actually came home!,happy,5
GMA_025_EN,middle-age,female,African,RL12_6,GMA_025_EN_RL12_6.wav,4.6875,I actually landed it! You have no idea how much I needed this.,happy,5
GMA_025_EN,middle-age,female,African,RL17_7,GMA_025_EN_RL17_7.wav,3.71225,"Look at the time! We barely scraped by, didn't we?",relieved,4
GMA_025_EN,middle-age,female,African,RL1_2,GMA_025_EN_RL1_2.wav,6.1735625,Seriously? You actually pulled that off. We need to celebrate this big change.,relieved,4
GMA_025_EN,middle-age,female,African,RL1_3,GMA_025_EN_RL1_3.wav,4.548125,"Wait, there's no problem? I was totally sure I got caught.",relieved,4
GMA_025_EN,middle-age,female,African,RL22_8,GMA_025_EN_RL22_8.wav,4.6875,"Wow, I honestly didn't expect this. This is a massive help.",happy,4
GMA_025_EN,middle-age,female,African,RL27_9,GMA_025_EN_RL27_9.wav,4.08375,We actually made it through. Now I can finally breathe.,relieved,4
GMA_025_EN,middle-age,female,African,RL7_4,GMA_025_EN_RL7_4.wav,4.6875,The house just feels so peaceful right now. I can finally breathe.,relieved,3
GMA_025_EN,middle-age,female,African,RL7_5,GMA_025_EN_RL7_5.wav,4.5945625,"Wait, it was only a dream? Oh, I really need some water.",relieved,4
GMA_025_EN,middle-age,female,African,SH0_10,GMA_025_EN_SH0_10.wav,3.1085,All those years... it just feels so wrong.,sad,4
GMA_025_EN,middle-age,female,African,SH19_12,GMA_025_EN_SH19_12.wav,3.5265,Are you serious? After all we built together?,sad,5
GMA_025_EN,middle-age,female,African,SH28_13,GMA_025_EN_SH28_13.wav,3.9444375,Can someone get a nurse? We need to do something right away.,sad,4
GMA_025_EN,middle-age,female,African,SH31_14,GMA_025_EN_SH31_14.wav,4.6875,Seriously? How are we supposed to spend the long weekend now?,sad,3
GMA_025_EN,middle-age,female,African,SH35_15,GMA_025_EN_SH35_15.wav,4.780375,This is going to be rough. I really miss having everyone around me already.,sad,4
GMA_025_EN,middle-age,female,African,SH9_11,GMA_025_EN_SH9_11.wav,4.2230625,"How could this happen? I mean, just... I can't process this.",sad,4
GMA_025_EN,middle-age,female,African,SL18_4,GMA_025_EN_SL18_4.wav,4.08375,"Seriously, we are just... walking away from everything?",sad,5
GMA_025_EN,middle-age,female,African,SL1_1,GMA_025_EN_SL1_1.wav,7.19525,Oh. So they're just cutting my whole department? I really thought things were going to stabilize.,sad,4
GMA_025_EN,middle-age,female,African,SL23_5,GMA_025_EN_SL23_5.wav,2.7834375,You never used to react to me like this.,sad,3
GMA_025_EN,middle-age,female,African,SL23_6,GMA_025_EN_SL23_6.wav,3.387125,Seriously? You can't just do that.,sad,3
GMA_025_EN,middle-age,female,African,SL25_7,GMA_025_EN_SL25_7.wav,4.7339375,"Wait, you mean that's actually gone? I can't believe it.",sad,5
GMA_025_EN,middle-age,female,African,SL39_8,GMA_025_EN_SL39_8.wav,4.780375,So you guys were all together? You never even mentioned it to me.,sad,3
GMA_025_EN,middle-age,female,African,SL45_9,GMA_025_EN_SL45_9.wav,2.3190625,You're telling me this actually happened?,angry,5
GMA_025_EN,middle-age,female,African,SL6_2,GMA_025_EN_SL6_2.wav,5.6626875,"Seriously? After all that effort and prep, I don't get a spot?",sad,4
GMA_025_EN,middle-age,female,African,SL7_3,GMA_025_EN_SL7_3.wav,3.5729375,"Oh, come on. Why does this keep happening to me?",angry,3
GMA_027_EN,middle-age,female,ESEA,AH20_8,GMA_027_EN_AH20_8.wav,5.24475,Seriously? Right now? I just need to get home.,angry,3
GMA_027_EN,middle-age,female,ESEA,AH20_9,GMA_027_EN_AH20_9.wav,5.3840625,What was that? Do you have any idea how fast I was going?,angry,4
GMA_027_EN,middle-age,female,ESEA,AH23_10,GMA_027_EN_AH23_10.wav,4.362375,Wait... so you really weren't telling me the truth?,angry,4
GMA_027_EN,middle-age,female,ESEA,AH23_11,GMA_027_EN_AH23_11.wav,4.548125,You can't just brush off what I'm saying like that.,angry,3
GMA_027_EN,middle-age,female,ESEA,AH26_12,GMA_027_EN_AH26_12.wav,5.0125625,"Wait, what? You know I wasn't involved in that at all.",angry,4
GMA_027_EN,middle-age,female,ESEA,AH33_13,GMA_027_EN_AH33_13.wav,4.5016875,I honestly don't understand where you are even going with this.,angry,3
GMA_027_EN,middle-age,female,ESEA,AH41_14,GMA_027_EN_AH41_14.wav,3.1085,"""Excuse me, I really don't appreciate that tone.""",angry,3
GMA_027_EN,middle-age,female,ESEA,AH44_15,GMA_027_EN_AH44_15.wav,6.4521875,"Seriously, must you make so much racket right now? It is very late.",angry,3
GMA_027_EN,middle-age,female,ESEA,AL0_1,GMA_027_EN_AL0_1.wav,3.29425,Hey! Leave those cords alone right now!,angry,4
GMA_027_EN,middle-age,female,ESEA,AL17_5,GMA_027_EN_AL17_5.wav,5.5698125,Are we going to get anywhere today? This crawl is unbelievable.,angry,3
GMA_027_EN,middle-age,female,ESEA,AL17_6,GMA_027_EN_AL17_6.wav,4.966125,"Excuse me, didn't you notice we were properly waiting right here?",angry,3
GMA_027_EN,middle-age,female,ESEA,AL1_2,GMA_027_EN_AL1_2.wav,6.4521875,"Wait, are you sure you uploaded the right version? Because this looks completely wrong.",angry,3
GMA_027_EN,middle-age,female,ESEA,AL1_3,GMA_027_EN_AL1_3.wav,6.312875,Didn't I spend all weekend developing this framework? We need to credit that.,angry,4
GMA_027_EN,middle-age,female,ESEA,AL42_7,GMA_027_EN_AL42_7.wav,4.4088125,"Please just let me get through this, I haven't finished what I was saying.",angry,3
GMA_027_EN,middle-age,female,ESEA,AL6_4,GMA_027_EN_AL6_4.wav,5.059,I just don't understand what happened out there. We were so close.,angry,3
GMA_027_EN,middle-age,female,ESEA,JH15_9,GMA_027_EN_JH15_9.wav,4.87325,Oh my goodness. Look at him; he's absolutely perfect.,happy,5
GMA_027_EN,middle-age,female,ESEA,JH16_10,GMA_027_EN_JH16_10.wav,4.362375,Did you smell that? It must be fresh rain coming off the leaves.,happy,3
GMA_027_EN,middle-age,female,ESEA,JH16_11,GMA_027_EN_JH16_11.wav,8.1704375,I seriously cannot believe we are actually standing here right now. This place is incredible.,happy,4
GMA_027_EN,middle-age,female,ESEA,JH29_12,GMA_027_EN_JH29_12.wav,4.2695,"You really chose me, didn't you? I can't believe this is happening.",happy,5
GMA_027_EN,middle-age,female,ESEA,JH32_13,GMA_027_EN_JH32_13.wav,6.6379375,"Oh my gosh, look at you. I still remember this day like it was yesterday.",happy,5
GMA_027_EN,middle-age,female,ESEA,JH42_14,GMA_027_EN_JH42_14.wav,6.03425,"Wow, did you hear that? They just hit that note perfectly!",happy,4
GMA_027_EN,middle-age,female,ESEA,JH46_15,GMA_027_EN_JH46_15.wav,5.8484375,"You remembered I needed this? Seriously, this is perfect. I love it.",happy,4
GMA_027_EN,middle-age,female,ESEA,JH6_7,GMA_027_EN_JH6_7.wav,3.619375,"Wait, did they just tell me I won the whole thing?",happy,4
GMA_027_EN,middle-age,female,ESEA,JH6_8,GMA_027_EN_JH6_8.wav,3.4335625,We did it! All the hard work paid off.,happy,5
GMA_027_EN,middle-age,female,ESEA,JL0_1,GMA_027_EN_JL0_1.wav,6.77725,Look at those tiny paws! It's really amazing that he's already exploring everything.,happy,4
GMA_027_EN,middle-age,female,ESEA,JL11_4,GMA_027_EN_JL11_4.wav,5.9878125,"Wow, this is really amazing! I can't believe it actually worked.",happy,4
GMA_027_EN,middle-age,female,ESEA,JL20_5,GMA_027_EN_JL20_5.wav,4.6875,"Okay, I actually love it. This is so much nicer than I pictured.",happy,4
GMA_027_EN,middle-age,female,ESEA,JL39_6,GMA_027_EN_JL39_6.wav,4.87325,This music is absolutely perfect for getting together tonight.,happy,4
GMA_027_EN,middle-age,female,ESEA,JL7_2,GMA_027_EN_JL7_2.wav,4.4088125,This dish is incredible; I could eat this every single day!,happy,4
GMA_027_EN,middle-age,female,ESEA,JL9_3,GMA_027_EN_JL9_3.wav,3.619375,"Oh, I remember that day so vividly.",happy,3
GMA_027_EN,middle-age,female,ESEA,NH17_4,GMA_027_EN_NH17_4.wav,22.4275,"I mostly take the subway, usually right at the busiest time. The cars get packed, so I always try to find a spot standing near the door. I just use that time to listen to a podcast or some music I like. It's a reliable way to start the day, even if it is a bit crowded sometimes.",neutral,2
GMA_027_EN,middle-age,female,ESEA,NH24_5,GMA_027_EN_NH24_5.wav,14.207625,"Oh, I was at the store just this morning. I grabbed some ground chicken, because my husband wants to make pasta tonight. Also, we ran out of paper towels, so I had to grab a big roll.",neutral,2
GMA_027_EN,middle-age,female,ESEA,NH48_6,GMA_027_EN_NH48_6.wav,15.8795,"Wow, look at how bright the sun is hitting those rooftops right now. It makes the little flower boxes just pop with color. I can hear the sound of a lawnmower going down the street too, which is surprising.",happy,3
GMA_027_EN,middle-age,female,ESEA,NH6_3,GMA_027_EN_NH6_3.wav,19.13025,"Honestly, it's usually pretty hectic, but I try to get up early just for myself. I always need a really big mug of coffee before I can even think straight. After that, I spend a little time just organizing my thoughts before the day starts in full swing.",neutral,2
GMA_027_EN,middle-age,female,ESEA,NL1_1,GMA_027_EN_NL1_1.wav,17.0869375,"Oh, actually, it's pretty structured right now. I have the volunteer teaching sessions every Monday and Wednesday afternoon. Then I usually meet with my mentor group on Friday mornings. It helps me keep organized, I suppose.",neutral,2
GMA_027_EN,middle-age,female,ESEA,NL21_2,GMA_027_EN_NL21_2.wav,17.6441875,It was really a deep dive into analyzing last quarter's customer feedback. We spent the better part of two weeks trying to categorize the trends that came through. Trying to make sense of all that varied input was quite the undertaking.,neutral,2
GMA_027_EN,middle-age,female,ESEA,RH11_11,GMA_027_EN_RH11_11.wav,7.6131875,I passed? I cannot believe that grade is real. I thought I failed completely.,relieved,4
GMA_027_EN,middle-age,female,ESEA,RH18_12,GMA_027_EN_RH18_12.wav,5.9878125,"Oh my goodness, we actually got it? We can finally start house hunting!",happy,5
GMA_027_EN,middle-age,female,ESEA,RH21_13,GMA_027_EN_RH21_13.wav,7.055875,I can't believe we got this uploaded. We were so close to missing the window.,relieved,4
GMA_027_EN,middle-age,female,ESEA,RH25_14,GMA_027_EN_RH25_14.wav,4.8268125,"Oh, it was right here. I couldn't believe I couldn't find it.",relieved,4
GMA_027_EN,middle-age,female,ESEA,RH2_10,GMA_027_EN_RH2_10.wav,5.1054375,"You mean it was nothing? Oh my goodness, I can actually breathe again.",relieved,5
GMA_027_EN,middle-age,female,ESEA,RH49_15,GMA_027_EN_RH49_15.wav,7.288125,"Wow, you seem so much more energized today. I am just so glad to see this progress.",relieved,4
GMA_027_EN,middle-age,female,ESEA,RL0_1,GMA_027_EN_RL0_1.wav,4.87325,"Sweetheart! Oh my goodness, you're safe. Come here.",relieved,5
GMA_027_EN,middle-age,female,ESEA,RL12_6,GMA_027_EN_RL12_6.wav,4.0373125,You're kidding me right now. I actually got the role.,happy,5
GMA_027_EN,middle-age,female,ESEA,RL17_7,GMA_027_EN_RL17_7.wav,4.4088125,"Oh my gosh, I almost missed the board completely.",relieved,4
GMA_027_EN,middle-age,female,ESEA,RL1_2,GMA_027_EN_RL1_2.wav,8.2633125,"I honestly never thought I would say that, but I actually did it. Now I can finally sleep.",relieved,5
GMA_027_EN,middle-age,female,ESEA,RL1_3,GMA_027_EN_RL1_3.wav,3.9444375,"Oh my gosh, I really thought we were in trouble for a second there.",relieved,4
GMA_027_EN,middle-age,female,ESEA,RL22_8,GMA_027_EN_RL22_8.wav,4.548125,"Wait, seriously? I really needed this money right now.",relieved,4
GMA_027_EN,middle-age,female,ESEA,RL27_9,GMA_027_EN_RL27_9.wav,6.1735625,"Finally, we are done with all of this. What are we going to do tomorrow?",happy,4
GMA_027_EN,middle-age,female,ESEA,RL7_4,GMA_027_EN_RL7_4.wav,6.1735625,Finally. I could really use a glass of iced tea and just to collapse.,relieved,3
GMA_027_EN,middle-age,female,ESEA,RL7_5,GMA_027_EN_RL7_5.wav,4.3159375,"My heart was racing! It's okay, I'm safe.",relieved,4
GMA_027_EN,middle-age,female,ESEA,SH0_10,GMA_027_EN_SH0_10.wav,5.337625,I can't believe you are actually gone. I just loved you so much.,sad,4
GMA_027_EN,middle-age,female,ESEA,SH19_12,GMA_027_EN_SH19_12.wav,4.2230625,"Are you serious? After all this time, you just say that?",sad,5
GMA_027_EN,middle-age,female,ESEA,SH28_13,GMA_027_EN_SH28_13.wav,7.1488125,"Oh, honey, please try to take it easy right now. We need to get you some rest.",sad,4
GMA_027_EN,middle-age,female,ESEA,SH31_14,GMA_027_EN_SH31_14.wav,5.5698125,Are you absolutely serious? I had been looking forward to that for months.,sad,4
GMA_027_EN,middle-age,female,ESEA,SH35_15,GMA_027_EN_SH35_15.wav,4.6875,How are we going to manage everything when I'm not here?,sad,4
GMA_027_EN,middle-age,female,ESEA,SH9_11,GMA_027_EN_SH9_11.wav,4.08375,"Oh my gosh, I keep expecting you to walk back in.",sad,4
GMA_027_EN,middle-age,female,ESEA,SL18_4,GMA_027_EN_SL18_4.wav,3.3406875,So we really just... leave now?,sad,4
GMA_027_EN,middle-age,female,ESEA,SL1_1,GMA_027_EN_SL1_1.wav,5.1983125,You're telling me this is the end? After everything I put into this place.,sad,4
GMA_027_EN,middle-age,female,ESEA,SL23_5,GMA_027_EN_SL23_5.wav,5.2911875,"Are you actually hearing me, or are you just waiting for your turn to talk?",sad,4
GMA_027_EN,middle-age,female,ESEA,SL23_6,GMA_027_EN_SL23_6.wav,5.0125625,"Hey, wait up. Can you at least look over here when you talk to me?",sad,3
GMA_027_EN,middle-age,female,ESEA,SL25_7,GMA_027_EN_SL25_7.wav,4.548125,"Wait, where did I put this? It just... vanished.",sad,4
GMA_027_EN,middle-age,female,ESEA,SL39_8,GMA_027_EN_SL39_8.wav,5.709125,Seriously? I thought we were close enough for a simple heads-up.,sad,3
GMA_027_EN,middle-age,female,ESEA,SL45_9,GMA_027_EN_SL45_9.wav,3.1549375,"All of this time, you were lying to me?",angry,5
GMA_027_EN,middle-age,female,ESEA,SL6_2,GMA_027_EN_SL6_2.wav,4.8268125,After all the practice time... I really didn't make the cut?,sad,4
GMA_027_EN,middle-age,female,ESEA,SL7_3,GMA_027_EN_SL7_3.wav,4.2695,"Ugh, look at this mess. I just wanted to eat it all.",sad,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH20_8,GMA_028_EN_AH20_8.wav,2.13325,Seriously? Right now?,angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH20_9,GMA_028_EN_AH20_9.wav,3.201375,What on earth were you doing? You just hit me!,angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH23_10,GMA_028_EN_AH23_10.wav,3.71225,Hold on. You're telling me this whole thing was just made up?,angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH23_11,GMA_028_EN_AH23_11.wav,3.48,"Wait, you're not actually listening to what I just said, are you?",angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH26_12,GMA_028_EN_AH26_12.wav,3.8515625,"You haven't seen me do that, have you? Don't be ridiculous.",angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH33_13,GMA_028_EN_AH33_13.wav,3.5729375,There's no point continuing this if you're going to keep rambling like that.,angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH41_14,GMA_028_EN_AH41_14.wav,2.3655,Excuse me? Watch your tone.,angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AH44_15,GMA_028_EN_AH44_15.wav,2.644125,Are you kidding me right now? Can you keep it down?,angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL0_1,GMA_028_EN_AL0_1.wav,2.5976875,"Seriously, look at what you're doing to the wiring!",angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL17_5,GMA_028_EN_AL17_5.wav,4.362375,Are they seriously going to drive this slow? This is ridiculous.,angry,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL17_6,GMA_028_EN_AL17_6.wav,4.362375,"Hey! Excuse me, we were standing right here. You can't just slip in like that.",angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL1_2,GMA_028_EN_AL1_2.wav,3.9444375,Did you even look at the submission requirements before hitting send?,angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL1_3,GMA_028_EN_AL1_3.wav,2.7834375,"Wait, that's something I spent ages putting together.",angry,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL42_7,GMA_028_EN_AL42_7.wav,3.898,"Hang on a minute, I haven't even got the chance to get through what I was saying.",angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,AL6_4,GMA_028_EN_AL6_4.wav,3.201375,"Come on, we need someone to actually run with the ball.",angry,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH15_9,GMA_028_EN_JH15_9.wav,3.805125,"Oh, wow. Just look at those little fingers.",happy,5
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH16_10,GMA_028_EN_JH16_10.wav,3.805125,"Crikey, look at the colours out here; they're absolutely unreal.",happy,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH16_11,GMA_028_EN_JH16_11.wav,3.619375,"This place is even better than the pictures suggested, honestly.",happy,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH29_12,GMA_028_EN_JH29_12.wav,2.737,"Seriously, I can't believe this is happening.",happy,5
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH32_13,GMA_028_EN_JH32_13.wav,5.1983125,"You look exactly the same. Wait, no, you haven't aged a day!",happy,5
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH42_14,GMA_028_EN_JH42_14.wav,4.08375,"Did you catch that high note? Seriously, they nailed it.",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH46_15,GMA_028_EN_JH46_15.wav,5.9878125,"You really picked this out just for me? Oh wow, this is absolutely lovely.",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH6_7,GMA_028_EN_JH6_7.wav,2.2725625,"No way, did we just win the whole thing?",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JH6_8,GMA_028_EN_JH6_8.wav,1.76175,"Seriously, we did it!",happy,5
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL0_1,GMA_028_EN_JL0_1.wav,4.45525,"Oh, look at those paws! He's so much cuter than I thought he'd be.",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL11_4,GMA_028_EN_JL11_4.wav,4.2230625,"Seriously, I thought I'd failed this thing. This is massive!",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL20_5,GMA_028_EN_JL20_5.wav,4.45525,"Right, so this is mine now? It actually looks better than the pictures online.",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL39_6,GMA_028_EN_JL39_6.wav,3.48,"Seriously, I think I need a refill, can we take a quick breather?",neutral,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL7_2,GMA_028_EN_JL7_2.wav,3.4335625,This is honestly delicious; what a great meal.,happy,3
GMA_028_EN,middle-age,female,Australian/New_Zealander,JL9_3,GMA_028_EN_JL9_3.wav,2.92275,"You always remember the little details, don't you?",happy,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,NH17_4,GMA_028_EN_NH17_4.wav,12.768,"Honestly, it's a bit unpredictable. I usually walk out to the bus stop if the weather isn't too bad. From there, I just hop on the 33 bus most mornings. It's a pretty straightforward journey, nothing complicated, thankfully.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,NH24_5,GMA_028_EN_NH24_5.wav,13.5575,"Honestly, it was just the essentials this time around. I picked up a loaf of sourdough and a few packets of fancy coffee beans. I think I grabbed some ground spices too, because I was making that new curry recipe. It was barely a trip, really.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,NH48_6,GMA_028_EN_NH48_6.wav,11.79275,"You wouldn't believe the colours in the sky right now. It's that perfect shade of blue, just kind of hanging over the whole suburb. Oh, and look at that pigeon strutting around the feeder—it's quite a sight.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,NH6_3,GMA_028_EN_NH6_3.wav,18.6194375,"Oh, it's nothing dramatic, honestly. I try to wake up a little before the chaos starts and just make myself a decent flat white. After that, I spend a good amount of time catching up on whatever podcasts I've saved—usually while making some toast. It takes a bit of effort to get the house running smoothly before the day even really kicks off.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,NL1_1,GMA_028_EN_NL1_1.wav,9.2385625,"Oh, I've got a standing committee meeting Tuesday mornings, and I take a cooking class on Thursday afternoons. So that pretty much takes up most of my available time after work.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,NL21_2,GMA_028_EN_NL21_2.wav,14.2540625,"Honestly, it was this huge project updating all the vendor compliance documentation. We had to cross-reference new environmental standards across four totally different regional frameworks. It was surprisingly tedious, taking up almost the entire week.",neutral,2
GMA_028_EN,middle-age,female,Australian/New_Zealander,RH11_11,GMA_028_EN_RH11_11.wav,4.0373125,"No way, that really happened? I thought I was done for.",relieved,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,RH18_12,GMA_028_EN_RH18_12.wav,4.2695,"Oh my god, they approved it! I can't believe we actually did it.",relieved,5
GMA_028_EN,middle-age,female,Australian/New_Zealander,RH21_13,GMA_028_EN_RH21_13.wav,2.737,"Seriously, that's done. Can we just take a breath?",relieved,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,RH25_14,GMA_028_EN_RH25_14.wav,3.5729375,Are you kidding me? It was in the corner of the bag the whole time.,relieved,4
GMA_028_EN,middle-age,female,Australian/New_Zealander,RH2_10,GMA_028_EN_RH2_10.wav,5.337625,"Oh, okay. So that whole thing is gone? Honestly, that's a massive weight off.",relieved,4
